draw,grid_point_index,grid_point_id,shift_index,centroid_time_shift_s,centroid_time,centroid_lat,centroid_lon,centroid_depth_km,offset_north_m,offset_east_m,on_grid_edge,space_time_cell_weight,space_time_cell_n_draws,dc_percent,clvd_percent,iso_percent,moment_Nm,Mw,NP1_strike_deg,NP1_dip_deg,NP1_rake_deg,NP2_strike_deg,NP2_dip_deg,NP2_rake_deg
283,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.56615685724522,-5.470520220168746,-11.96332292258604,1.0731023065845102e+18,5.9870940855772234,289.3993724366777,79.1724564130664,115.64016178302313,40.77356706289084,27.68940649680326,23.84511915256075
284,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.5580139698987,-5.289217636719078,-12.152768393382216,1.0751257797715464e+18,5.98763951710744,289.36799293477435,79.17041237658077,115.63851093110937,40.74725111591757,27.688641638583146,23.850487307034445
285,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.61306523572584,-5.296766920966083,-12.090167843308064,1.0743299851093912e+18,5.987425131523929,289.3358550150842,79.1624879705785,115.61424824050181,40.75031368796017,27.669344881007525,23.885086908691083
286,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.56196897722931,-5.454783650841574,-11.983247371929114,1.0729048794007631e+18,5.987040813598587,289.38090176938795,79.17582170498436,115.6273956422426,40.760232603435504,27.676503546582175,23.848211544656458
287,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.57124595104699,-5.323471840285094,-12.105282208667926,1.0747372529164484e+18,5.987534868536184,289.36072975488366,79.1672361054969,115.65464148602803,40.731591140866726,27.704552709270256,23.84442735582593
288,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.50616295341769,-5.371466630780218,-12.122370415802097,1.0752228621685311e+18,5.987665660061508,289.3617134085464,79.17289657000825,115.63155274597784,40.74261848758023,27.6813720456013,23.850870906049366
289,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.73497593848795,-5.371939528796151,-11.893084532715893,1.0721041081205395e+18,5.986824640105332,289.3833575569617,79.17838537070632,115.64710243400404,40.740995703245204,27.693595071887813,23.827893120076716
290,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.61835608273914,-5.404438577800352,-11.977205339460506,1.0731933260036308e+18,5.987118642139323,289.3958238742263,79.1949800618435,115.62114101526663,40.74657010797783,27.66380264520852,23.814610632749645
291,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.55560090095082,-5.397478745806911,-12.046920353242264,1.0743511835346848e+18,5.987430844398266,289.371673747069,79.18430041179938,115.59727332450254,40.762179288586886,27.64586213597874,23.85444390217863
292,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.61112117196853,-5.344744161942582,-12.044134666088883,1.0735106029942125e+18,5.987204225527816,289.37318644721995,79.1807702909226,115.61491083400412,40.75459904505812,27.663280635333564,23.847915372344836
293,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.67655999790655,-5.324560081181856,-11.998879920911595,1.0728574951729516e+18,5.987028026405302,289.3894073257536,79.1941531162705,115.6127504876034,40.74892216500678,27.65642788487246,23.822734667651673
294,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.53540253134139,-5.407126599749902,-12.057470868908712,1.0742741352897395e+18,5.98741007972463,289.38758619513,79.18768006860702,115.62993761982949,40.74364923228664,27.67450810412332,23.822476583676085
295,2282,2282,21,2.2,2026-07-16 09:14:56.528610,-45.03876463848813,167.57115766167544,69.15725759012517,0.0,-8728.196909627743,True,1.0,1000,82.50773292523648,-5.340283817734386,-12.151983257029126,1.07512209184207e+18,5.987638523952222,289.39054230748303,79.170412218345,115.6272754407518,40.77958120147055,27.678366018367164,23.859148464966257
